Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2
54,1,3,28087,1,1,12/11/2012,77,53,8,17,13,0,21,3,2,2,2,7,0,0,0,0,0
27,3,1,74004,0,0,24/02/2014,5,784,48,560,42,176,48,1,4,6,4,3,0,0,1,1,0
53,1,3,19740,0,1,24/03/2013,65,7,11,3,10,4,20,2,1,1,3,5,0,0,0,0,0
37,4,2,57036,0,1,12/11/2012,33,1171,43,219,19,14,47,4,6,3,13,9,1,0,0,0,0
55,4,3,53083,1,1,15/05/2013,65,215,7,33,3,0,13,6,5,1,5,7,0,1,0,0,0
39,3,2,69283,0,1,14/06/2014,41,674,62,134,0,26,8,4,7,3,13,5,0,0,0,0,0
37,2,1,46098,1,1,18/08/2012,86,57,0,27,0,0,36,4,3,2,2,8,0,0,0,0,0
24,4,2,23331,1,0,09/04/2012,92,5,36,7,0,10,45,2,3,0,3,8,0,0,0,0,0
24,4,1,23331,1,0,10/05/2012,97,104,20,101,24,15,5,6,5,1,5,9,0,0,0,0,0
24,1,1,9255,1,0,20/12/2013,91,9,0,7,2,0,4,1,1,1,2,8,0,0,0,0,0
54,3,5,67786,0,0,12/07/2013,0,431,82,441,80,20,102,1,3,6,6,1,0,0,0,0,0
41,3,2,71969,0,1,16/10/2012,59,1000,0,76,0,0,10,3,3,4,9,8,0,1,0,0,0
46,2,1,59235,1,0,01/12/2013,4,448,40,469,80,0,91,3,11,2,12,7,0,0,0,0,0
25,1,3,31928,1,0,28/03/2014,5,33,4,24,4,2,5,2,3,0,4,7,0,0,0,0,0
52,2,3,74881,1,1,03/08/2013,48,505,72,270,36,27,54,4,9,2,12,5,0,0,0,0,0
34,1,2,65819,0,0,29/11/2012,99,267,38,701,149,165,63,1,5,4,10,3,0,0,0,0,0
60,3,1,51411,1,2,26/05/2013,81,14,0,3,0,0,1,1,0,0,3,5,0,0,0,0,0
48,1,4,51983,0,1,31/08/2012,95,631,0,115,10,7,30,3,9,2,10,7,0,0,0,0,0
27,2,3,42386,1,0,13/01/2013,43,65,4,16,0,4,11,1,3,0,3,8,0,0,0,0,0
26,4,2,30390,0,0,09/02/2013,5,10,12,12,25,1,20,1,2,0,3,6,0,0,0,0,0
49,1,1,30983,0,0,11/09/2012,50,51,4,50,12,1,49,1,4,0,3,8,0,0,0,0,0
56,1,5,66033,0,1,20/01/2013,76,293,35,179,46,59,65,2,8,3,7,7,0,0,0,0,0
38,4,2,37284,1,1,29/03/2013,46,11,1,2,2,1,6,1,0,0,3,6,0,0,0,0,0
62,2,4,57530,0,1,10/12/2013,68,50,1,27,6,7,1,1,1,1,4,1,0,0,0,0,0
49,4,2,76800,0,0,03/08/2014,33,173,26,255,35,71,81,1,4,4,7,1,0,0,0,0,0
56,1,2,63943,0,1,09/02/2012,50,423,184,368,13,97,21,1,6,4,6,5,0,0,0,0,0
52,1,3,76081,0,0,23/05/2014,85,292,30,415,63,33,200,1,4,5,4,2,0,0,0,1,0
38,1,2,67445,0,1,08/12/2012,63,757,80,217,29,80,11,5,9,6,12,6,0,0,0,0,0
46,2,2,37054,1,1,15/09/2013,89,12,1,6,0,1,5,2,1,0,3,7,0,0,0,0,0
50,2,3,47175,1,1,28/10/2012,81,167,2,44,6,2,19,7,4,2,4,8,1,0,0,0,0
37,1,4,31859,1,0,14/06/2013,77,3,1,3,8,0,5,1,1,0,2,7,0,0,0,0,0
52,1,4,27215,2,1,23/01/2013,50,30,5,22,8,9,28,4,2,1,4,6,0,0,0,0,0
37,3,4,70179,0,1,21/07/2013,10,532,88,168,69,44,133,3,7,3,13,5,0,0,0,0,0
30,1,2,39922,1,0,14/02/2013,30,29,12,59,19,1,36,2,3,0,4,8,0,0,0,0,0
37,2,2,49681,0,2,11/04/2013,66,411,0,26,0,0,21,6,7,1,7,7,0,0,0,0,0
24,1,2,24645,1,0,11/01/2012,16,5,3,4,4,1,0,1,1,0,2,8,0,0,0,0,0
60,1,4,79865,0,1,18/06/2014,12,71,99,278,185,121,38,1,5,10,5,1,0,0,0,0,0
29,1,2,44322,1,0,16/06/2014,30,46,0,40,3,0,3,2,3,0,3,8,0,0,0,0,0
61,1,1,47958,0,1,19/01/2013,8,268,11,88,15,3,22,2,6,3,5,5,0,0,0,0,0
48,2,1,63972,0,1,12/02/2012,93,928,63,254,0,12,12,4,5,4,10,4,0,1,0,0,0
60,1,3,75315,0,1,15/04/2014,14,459,15,171,142,23,31,2,5,4,12,2,0,0,0,0,0
62,3,2,55517,1,1,27/09/2012,53,483,0,108,0,6,36,5,11,1,6,9,0,0,0,0,0
56,3,2,75283,1,2,27/03/2013,26,733,9,180,12,19,66,11,6,3,5,4,0,0,0,0,0
66,3,1,82800,0,0,24/11/2012,23,1006,22,115,59,68,45,1,7,6,12,3,0,0,1,1,0
58,1,2,38998,1,1,11/03/2012,92,34,1,14,0,0,5,3,2,0,3,8,0,0,0,0,0
23,2,1,90638,0,0,13/02/2014,29,1156,120,915,94,144,96,1,3,4,10,1,0,0,1,0,0
27,2,2,27161,1,0,28/10/2013,41,7,4,23,7,0,11,1,1,0,3,7,0,0,0,0,0
35,1,2,42014,1,0,17/08/2012,56,244,15,108,4,15,50,6,7,1,6,8,0,0,0,0,0
53,3,3,38201,0,1,29/03/2013,19,233,0,23,0,0,12,4,5,1,5,8,0,0,0,0,0
32,1,3,45203,2,0,23/03/2014,4,35,3,67,10,8,24,1,3,1,3,6,0,0,0,0,0
67,3,3,81574,0,0,28/04/2014,89,1252,0,465,46,35,0,1,4,5,8,1,0,1,1,0,0
21,1,2,34935,0,0,21/06/2013,71,34,4,66,3,10,20,1,2,1,4,7,0,0,0,0,0
37,2,1,60482,0,1,23/01/2013,81,255,43,134,37,14,24,1,7,2,7,7,0,0,0,0,0
58,1,3,34633,2,1,23/01/2014,31,8,1,5,0,0,1,1,1,0,2,6,0,0,0,0,0
66,2,3,78093,0,0,12/11/2013,53,368,32,639,13,43,10,1,4,7,5,1,0,0,0,0,0
63,1,4,82460,0,0,12/02/2013,78,255,47,573,52,32,15,1,5,3,6,1,0,0,0,0,0
48,2,3,45903,0,1,23/04/2014,80,33,8,10,2,10,3,2,2,1,3,4,0,0,0,0,0
27,1,4,81361,0,0,25/02/2014,18,163,23,424,27,65,76,1,3,10,13,1,0,0,0,0,0
41,3,4,35860,1,1,19/05/2014,37,15,0,8,4,2,20,2,1,1,2,5,1,0,0,0,0
60,2,3,40442,1,1,19/08/2012,52,45,12,52,25,22,13,4,3,1,4,7,0,0,0,0,0
49,1,2,61482,0,0,27/06/2014,39,48,58,68,16,66,43,1,3,2,6,2,0,0,0,0,0
33,1,2,34968,1,0,04/10/2013,11,158,6,45,8,2,2,7,3,2,5,7,0,0,0,0,0
26,1,2,75794,0,0,24/12/2013,33,754,160,625,63,32,48,1,7,5,12,3,0,0,0,1,0
50,3,3,31497,0,1,12/06/2012,22,108,1,28,13,1,4,2,3,1,4,8,0,0,0,0,0
58,1,2,74268,0,0,14/02/2013,83,199,66,315,97,174,41,1,4,3,5,2,0,0,0,0,0
24,0,3,13724,1,0,31/08/2012,43,2,7,5,2,15,27,1,2,0,2,9,1,0,0,0,0
48,2,3,45143,0,1,26/08/2013,74,202,5,74,11,5,14,3,6,1,5,7,0,0,0,0,0
47,3,1,52569,0,1,04/05/2014,54,85,0,3,0,0,7,1,2,0,4,3,0,0,0,0,0
39,3,1,48432,0,1,18/10/2012,3,322,3,50,4,3,42,5,7,1,6,8,0,0,0,0,0
54,2,3,17144,1,1,15/02/2014,96,18,2,19,0,2,6,5,3,0,4,7,0,0,0,0,0
29,1,1,36108,1,0,15/10/2013,68,141,8,129,3,11,47,3,7,1,4,9,1,0,0,0,0
41,1,2,76445,1,0,28/09/2012,2,739,107,309,140,80,35,1,2,5,13,6,0,0,0,0,0
39,3,2,36663,1,0,25/04/2014,40,18,0,6,3,3,5,1,1,1,3,2,0,0,0,0,0
48,2,2,53843,0,1,27/06/2013,64,378,0,88,19,4,73,4,8,5,3,7,0,0,0,0,0
56,2,2,90226,0,0,26/09/2012,26,1083,108,649,253,151,108,1,4,7,12,2,0,0,0,1,0
58,2,4,70638,0,0,06/01/2013,69,1016,12,215,16,12,63,1,4,5,10,3,0,1,0,0,0
53,1,3,44512,1,1,30/08/2013,57,23,1,6,0,0,2,2,1,0,3,4,0,0,0,0,0
53,1,2,27116,1,1,03/02/2014,78,12,1,21,2,2,3,2,2,0,3,7,0,0,0,0,0
50,3,2,54072,1,1,27/07/2013,71,35,0,4,0,0,0,1,2,0,2,8,0,0,0,0,0
36,1,2,71855,0,1,16/01/2013,59,548,31,422,0,112,28,4,5,5,11,3,0,0,0,0,0
23,4,1,51250,1,0,30/03/2013,28,342,32,230,34,32,40,5,10,5,4,9,1,0,0,0,0
41,2,2,60432,0,1,03/09/2014,61,365,3,15,4,3,11,5,7,2,5,6,0,0,0,0,0
50,3,2,65526,0,1,04/11/2014,22,397,19,69,12,0,9,1,4,4,8,2,0,0,0,0,0
24,1,1,68655,0,0,08/10/2012,95,456,19,832,75,118,38,1,4,5,11,3,0,0,0,0,0
34,4,2,12393,0,0,12/04/2012,38,5,6,15,11,7,13,1,2,0,3,9,0,0,0,0,0
23,1,1,64509,0,0,17/08/2013,19,836,185,575,24,25,77,1,6,3,9,4,1,0,0,0,0
38,1,1,33955,1,0,08/09/2013,92,100,2,128,23,7,10,4,5,1,5,8,0,0,0,0,0
36,1,2,31353,1,1,29/12/2013,24,10,0,10,3,1,7,2,1,1,2,8,0,0,0,0,0
29,1,2,55434,1,0,10/05/2013,21,238,115,215,169,69,76,3,5,3,13,4,0,0,0,0,0
30,1,3,28359,1,0,27/10/2013,35,6,0,5,2,1,2,1,1,0,2,7,0,0,0,0,0
27,1,1,57100,1,0,18/05/2014,9,158,11,99,15,11,17,2,3,2,7,3,0,0,0,0,0
49,1,2,69139,0,1,27/01/2014,23,86,12,75,33,15,6,1,4,1,5,4,0,0,0,0,0
56,2,2,52973,0,1,11/08/2012,92,856,0,76,12,9,199,7,9,6,9,8,0,0,0,0,0
48,3,3,51717,0,1,20/08/2013,55,98,1,17,0,1,5,1,3,0,4,7,0,1,0,0,0
42,1,2,18793,1,0,01/12/2013,14,4,16,20,0,17,20,3,2,0,4,8,0,0,0,0,0
30,4,3,66664,0,0,25/09/2012,78,398,96,447,220,96,32,1,5,7,6,3,0,0,0,0,0
54,1,1,50664,1,1,16/01/2013,64,313,8,104,6,4,126,9,8,1,6,9,0,0,0,0,0
50,1,3,54414,1,1,23/01/2013,49,109,18,16,24,26,18,4,3,1,5,4,0,0,0,0,0
62,3,2,54549,0,1,03/03/2014,8,216,2,6,0,0,9,2,5,1,4,7,0,0,0,0,0
41,3,5,47111,0,1,09/08/2012,35,595,71,153,120,112,41,6,3,2,10,9,0,0,0,0,0
50,3,4,41003,0,0,17/03/2013,11,123,133,142,71,44,88,1,6,2,8,6,0,0,0,0,0
32,1,3,19444,1,0,22/02/2014,8,16,0,23,3,2,10,3,4,1,2,7,0,0,0,0,0
37,4,3,36301,1,0,25/10/2013,53,11,12,35,3,5,12,1,3,0,3,7,0,0,0,0,0
66,3,3,73059,0,1,31/08/2013,36,410,112,420,0,82,71,1,9,3,13,4,0,0,0,0,0
44,3,3,42731,1,0,21/10/2013,64,159,2,51,6,2,24,3,4,1,5,5,0,0,0,0,0
55,3,2,52854,1,1,24/03/2014,43,105,0,10,0,1,0,2,2,1,4,5,0,0,0,0,0
35,1,3,22775,1,0,19/06/2013,40,5,1,8,0,0,1,1,1,0,2,8,0,0,0,0,0
65,3,3,46681,0,2,10/08/2013,52,269,15,69,15,19,38,2,4,6,4,5,0,0,0,0,0
58,3,2,59821,0,1,04/12/2013,11,629,0,70,0,0,35,6,11,2,7,8,0,0,0,0,0
59,1,4,50002,0,1,17/06/2013,21,443,5,71,21,16,82,2,8,2,7,7,0,0,0,0,0
68,1,2,69755,0,0,10/02/2013,23,217,77,373,111,23,93,1,3,6,12,1,0,0,0,0,0
45,1,2,44078,1,1,19/06/2014,17,24,1,10,2,0,4,2,2,0,3,5,0,0,0,0,0
37,2,3,30560,1,0,27/06/2013,6,9,1,5,4,5,7,1,1,0,3,7,0,0,0,0,0
45,2,3,35924,1,1,23/03/2014,56,8,0,14,2,3,7,1,1,0,3,5,0,0,0,0,0
49,3,4,64140,0,2,23/09/2013,71,1459,0,61,0,15,215,5,2,5,6,5,1,0,1,0,1
31,1,3,56386,1,1,27/10/2012,51,230,48,214,13,32,75,8,9,1,7,9,0,0,0,0,0
34,0,3,24594,1,0,12/10/2013,94,1,3,6,10,0,9,1,1,0,3,5,0,0,0,0,0
33,4,3,75774,1,0,05/02/2014,27,340,21,134,258,14,56,1,7,5,8,4,0,0,0,0,0
53,2,4,39228,0,0,05/10/2013,1,7,1,6,0,3,3,1,0,0,3,4,0,0,0,0,0
39,2,2,58494,0,1,12/12/2013,56,298,7,68,4,0,19,2,6,2,6,6,0,0,0,0,0
33,1,1,58684,0,0,16/06/2014,71,479,35,179,28,7,85,1,5,3,12,2,0,1,0,0,0
46,1,4,57136,0,0,18/05/2013,18,267,140,599,34,12,127,1,7,5,7,6,0,0,0,0,0
64,3,5,56551,1,1,05/07/2014,48,67,4,32,17,2,16,3,2,1,4,4,0,0,0,0,0
32,1,2,22448,1,0,26/02/2014,86,3,1,8,23,2,18,3,2,1,3,3,0,0,0,0,0
51,1,1,82014,0,0,20/08/2012,48,980,37,265,35,163,31,1,3,6,12,6,0,0,0,0,0
49,1,5,34213,1,1,09/07/2012,2,50,4,28,6,3,26,3,3,1,2,9,0,0,0,0,0
36,1,3,157146,0,0,29/04/2013,13,1,0,1725,2,1,1,0,0,28,0,1,0,0,0,0,0
66,3,5,25358,0,1,22/07/2013,57,19,0,5,0,0,8,2,1,0,3,6,0,0,0,0,0
36,2,1,35544,1,0,03/08/2014,77,30,5,23,4,1,4,1,2,0,3,7,0,0,0,0,0
59,2,3,36634,0,1,28/05/2013,0,213,9,76,4,3,30,3,5,2,5,7,0,0,0,0,0
60,3,2,62670,0,1,02/02/2014,57,539,30,92,80,46,38,1,5,3,13,3,0,0,0,0,0
41,4,3,50334,0,1,24/07/2013,24,284,16,160,84,16,134,6,7,4,6,6,0,0,0,0,0
33,1,1,72066,0,0,23/06/2014,55,1003,34,536,134,51,34,1,4,6,6,2,0,0,1,1,0
55,3,1,50729,1,1,05/02/2013,62,239,13,143,45,4,52,9,6,2,7,6,0,0,0,0,0
45,1,3,34916,2,0,15/05/2013,89,51,23,82,33,0,42,4,5,1,3,9,0,0,0,0,0
38,1,4,64892,0,1,29/05/2014,77,527,24,230,32,24,65,2,6,4,12,4,0,0,0,0,0
48,1,1,43602,1,1,01/10/2014,45,19,5,12,10,3,19,3,3,1,2,6,0,0,0,0,0
24,3,1,33996,0,0,09/11/2013,46,40,2,15,8,0,6,1,1,1,3,4,0,0,0,0,0
28,4,1,41473,1,0,19/06/2013,80,21,8,20,15,3,9,1,2,0,3,7,0,0,0,0,0
46,3,2,63246,0,2,20/08/2013,60,593,30,91,29,22,7,1,6,3,12,4,0,0,0,0,0
54,3,2,36732,1,1,29/12/2013,71,21,5,3,10,1,7,3,1,1,4,2,0,0,0,0,0
43,3,2,69084,1,0,19/11/2013,43,1181,107,199,39,30,30,2,7,3,13,8,0,0,0,0,0
46,3,2,77766,0,1,22/02/2013,97,1004,59,265,115,59,27,2,11,10,11,6,1,0,0,0,0
28,3,1,37929,0,0,30/07/2013,49,202,2,46,3,2,10,2,4,2,5,7,0,1,0,1,0
62,1,3,86610,0,0,09/05/2013,66,446,107,768,33,196,53,1,5,6,6,2,0,0,0,0,0
27,2,2,80141,0,0,01/11/2013,20,1184,102,673,52,40,40,1,7,4,10,6,0,0,1,0,0
58,4,2,72635,0,0,06/03/2013,54,390,22,323,104,35,107,1,6,8,6,3,0,0,0,1,0
42,1,2,69016,0,1,22/11/2012,61,726,53,363,123,107,161,4,8,9,13,5,0,0,0,0,0
21,4,3,20193,0,0,28/11/2012,18,8,8,22,24,11,9,1,1,1,4,4,0,0,0,0,0
38,1,2,27573,1,0,25/03/2013,45,50,15,110,39,15,15,4,5,1,4,8,0,0,0,0,0
34,0,1,15862,1,0,27/06/2013,26,1,1,4,11,9,10,1,1,0,3,8,0,0,0,0,0
37,3,2,49544,1,0,02/12/2013,0,308,0,73,0,0,23,2,5,1,8,7,0,0,0,0,0
34,1,2,33228,1,0,23/01/2014,28,22,2,31,7,4,5,1,2,0,3,7,0,0,0,0,0
35,1,3,70440,0,0,10/08/2013,49,690,117,499,76,102,88,1,5,10,7,3,0,0,0,1,0
43,1,3,38232,1,1,17/01/2014,84,43,5,28,7,6,33,4,3,1,3,5,0,0,0,0,0
57,3,2,22554,1,1,11/03/2012,38,27,0,10,0,0,4,4,2,0,4,5,0,0,0,0,0
31,3,2,23536,1,0,06/04/2014,53,6,0,3,0,0,1,1,0,0,3,3,0,0,0,0,0
61,1,2,49413,0,1,25/10/2013,88,205,7,41,3,2,46,2,4,2,5,5,0,0,0,0,0
45,1,2,42231,1,1,25/03/2014,99,24,0,8,0,1,4,1,1,0,3,5,0,0,0,0,0
32,2,4,78789,0,0,08/08/2012,12,667,50,850,21,83,83,1,4,6,5,2,0,0,0,0,0
45,1,3,56534,0,1,23/07/2013,35,691,7,61,10,0,46,4,10,4,7,8,0,1,0,0,1
42,1,1,58350,0,1,01/04/2013,5,493,26,206,116,80,80,4,8,3,12,6,0,0,0,0,0
24,1,1,81217,0,0,19/07/2013,77,493,70,324,146,40,84,1,3,7,11,1,0,0,0,0,0
62,1,1,49090,0,1,19/07/2013,45,494,5,82,7,0,100,3,7,2,9,7,0,0,0,0,0
26,2,4,61787,0,0,07/06/2013,71,621,73,414,78,48,85,1,8,4,6,5,0,0,0,0,0
28,3,2,18169,1,0,19/02/2013,40,9,0,5,0,0,7,1,1,0,2,8,0,0,0,0,0
31,4,1,24336,1,0,27/08/2012,82,1,6,2,8,2,12,1,1,0,2,7,0,0,0,0,0
22,1,2,18222,0,0,31/12/2012,70,12,4,19,12,6,14,1,2,0,3,8,0,0,0,0,0
61,1,4,62335,0,1,23/05/2013,87,243,131,217,85,6,26,2,3,3,13,2,0,0,0,0,0
41,4,3,42033,1,1,19/09/2012,95,11,1,4,2,0,7,1,1,0,2,7,0,0,0,0,0
30,3,2,86580,0,0,27/02/2013,72,532,21,127,26,20,20,0,4,2,5,1,0,0,1,0,0
55,3,4,41437,1,1,22/09/2012,5,29,0,2,0,0,1,1,1,0,3,7,0,0,0,0,0
63,2,5,73705,0,2,03/05/2014,86,612,91,520,258,107,107,2,9,6,8,5,0,0,0,0,0
36,1,2,61064,0,1,31/08/2012,80,387,126,342,0,45,180,5,8,4,11,6,0,0,0,0,0
59,2,2,38452,1,1,30/03/2014,62,56,0,14,0,0,2,3,3,0,3,7,0,0,0,0,0
24,1,1,18358,1,0,20/11/2013,49,6,8,19,16,4,4,3,3,0,4,7,0,0,0,0,0
41,3,3,55012,0,1,21/03/2014,85,582,0,65,0,0,13,6,8,2,9,5,0,0,0,0,0
39,0,3,9722,1,0,10/02/2012,7,6,17,16,6,16,42,4,3,1,3,8,0,0,0,0,0
29,3,2,38175,1,0,23/09/2013,6,70,6,69,2,3,3,3,3,1,4,7,0,0,0,0,0
56,2,3,58656,0,1,20/09/2012,25,962,12,194,16,24,12,4,7,8,13,6,0,0,1,0,0
47,1,3,52117,0,1,16/08/2012,55,112,10,107,30,0,20,2,5,2,4,7,0,0,0,0,0
36,1,2,64813,1,0,01/02/2014,81,293,0,124,179,97,52,1,7,2,10,5,0,0,0,0,0
41,3,2,54222,0,1,03/01/2014,98,199,12,31,3,12,7,1,3,3,5,3,0,0,0,0,0
28,1,2,83512,0,0,17/06/2014,31,1060,61,835,80,20,101,1,4,7,10,1,1,0,1,1,1
54,2,2,77520,0,1,28/08/2013,30,940,44,396,0,88,58,1,8,7,7,4,1,0,1,1,0
35,1,3,41154,0,1,04/09/2013,98,44,2,11,2,3,7,1,1,0,4,5,0,0,0,0,0
46,1,2,80398,0,0,11/10/2012,92,342,51,936,207,35,26,1,5,8,12,3,0,0,1,0,0
22,0,1,18746,1,0,29/05/2014,41,2,10,11,12,9,20,2,3,0,3,6,0,0,0,0,0
28,1,3,35196,1,0,13/11/2012,68,75,12,141,43,39,187,6,6,1,5,8,0,0,0,0,0
57,1,1,60230,0,1,20/05/2013,78,520,20,367,39,81,40,2,6,3,6,5,0,0,0,0,0
37,1,2,22108,1,1,05/08/2014,46,5,3,9,6,2,6,2,2,0,3,7,0,0,0,0,0
39,1,3,44392,1,1,09/05/2013,71,87,5,71,7,12,29,5,4,1,4,7,0,0,0,0,0
36,3,2,55424,0,1,25/11/2012,6,462,61,184,10,53,107,4,7,5,9,6,1,0,0,0,0
34,1,2,17688,1,0,13/01/2013,82,2,2,1,3,1,2,1,1,0,2,8,0,0,0,0,0
30,3,2,92491,0,0,05/01/2013,71,979,44,935,29,25,22,1,7,5,12,3,0,1,1,1,0
22,1,1,90273,0,0,14/12/2013,32,704,129,853,120,74,111,1,5,6,7,2,0,1,1,1,0
52,3,5,82571,0,0,04/02/2014,28,861,31,558,62,95,79,0,6,5,13,2,0,0,1,0,0
32,3,1,38513,1,0,28/01/2014,20,172,3,115,16,0,18,5,6,1,5,8,0,0,0,0,0
35,2,1,16653,1,0,18/04/2014,10,5,7,31,15,4,7,3,2,1,3,6,0,0,0,0,0
57,1,3,42586,1,1,29/10/2012,7,194,2,56,0,0,0,5,4,1,6,8,0,0,0,0,0
48,0,1,23529,0,1,01/07/2013,67,9,7,13,3,2,20,1,1,1,2,6,0,0,0,0,0
52,2,3,74881,1,1,03/08/2013,48,505,72,270,36,27,54,4,9,2,12,5,0,0,0,0,0
62,1,2,71107,0,1,17/02/2013,61,533,10,217,198,174,195,2,7,6,13,4,0,0,0,0,0
50,3,3,46910,1,1,23/03/2014,36,48,0,14,0,0,6,2,2,0,3,6,0,0,0,0,0
53,1,2,18690,0,0,28/12/2012,77,6,1,7,23,4,19,1,1,1,2,8,0,0,0,0,0
58,1,4,37244,1,1,27/04/2013,90,18,2,10,0,0,25,1,1,1,2,7,1,0,0,0,0
48,1,3,82427,0,0,03/12/2014,35,482,147,509,104,107,107,1,3,5,12,1,0,0,1,0,0
55,4,1,75342,0,1,05/06/2013,38,204,97,97,21,118,26,1,5,2,10,4,0,0,0,0,0
59,1,4,70044,0,1,18/02/2013,46,1073,0,250,153,14,14,4,7,10,5,5,0,0,0,0,0
47,1,1,79146,1,1,24/04/2014,33,245,16,223,21,43,16,2,8,1,8,6,0,0,0,0,0
50,1,2,77437,0,0,26/11/2013,70,560,21,442,29,44,29,1,4,5,13,1,0,0,1,0,0
55,1,2,54984,0,1,24/05/2014,51,173,13,131,32,3,6,4,6,1,6,7,0,0,0,1,0
42,3,2,42403,1,0,12/11/2013,18,22,1,11,0,5,3,1,1,0,3,8,0,0,0,0,0
50,1,3,55761,0,1,24/04/2014,97,136,1,12,0,3,32,2,4,1,3,6,0,1,0,0,0
30,1,3,37292,1,0,18/04/2013,32,275,0,86,10,23,66,5,6,3,5,8,0,0,0,0,0
69,3,1,45576,0,0,28/05/2014,9,56,19,29,2,14,25,1,3,1,3,8,0,0,0,0,0
66,1,3,70321,0,0,16/01/2013,6,303,23,751,82,26,191,1,6,5,13,4,0,0,0,0,0
44,3,4,58086,0,1,20/01/2013,80,708,7,62,0,0,15,2,11,3,7,8,0,0,0,0,0
60,1,2,81795,0,0,26/10/2012,74,324,132,693,27,118,88,1,4,11,7,2,0,0,0,0,0
65,0,3,28389,0,0,20/11/2012,49,1,5,3,7,4,8,1,1,0,2,7,0,0,0,0,0
67,2,2,66835,0,0,28/09/2013,21,620,26,195,34,17,141,1,6,4,13,2,0,0,0,0,0
44,1,4,69901,0,1,29/05/2013,95,312,21,206,102,92,149,3,7,3,10,5,0,0,0,0,0
64,3,2,80360,0,0,03/03/2013,56,1493,86,454,112,43,43,2,4,4,5,2,0,1,1,1,0
51,3,3,63342,0,1,16/10/2012,48,918,21,118,13,10,21,3,8,3,5,6,0,1,0,0,0
38,1,2,44989,0,1,09/12/2012,26,98,0,106,49,10,106,5,5,1,5,6,0,0,0,0,0
34,4,1,31859,1,0,27/02/2014,3,3,4,7,15,8,11,1,1,0,3,7,0,0,0,0,0
64,3,5,51569,0,1,02/12/2013,39,380,0,47,6,0,34,4,7,1,7,8,0,1,0,0,0
41,1,5,30372,1,1,25/12/2012,33,15,0,12,7,3,7,3,2,0,3,7,0,0,0,0,0
34,0,1,16014,1,1,17/03/2013,42,3,9,4,7,8,7,4,1,1,4,3,0,0,0,0,0
45,1,2,41120,1,1,11/06/2013,80,24,2,23,0,8,24,3,2,1,3,6,0,0,0,0,0
42,2,1,39763,1,0,08/04/2013,9,80,1,60,4,6,16,2,5,1,2,9,0,0,0,0,0
59,3,2,38725,1,1,05/10/2014,52,31,0,6,2,1,5,2,1,0,4,4,0,0,0,0,0
41,1,2,77981,1,0,26/05/2013,78,138,120,204,16,126,60,3,7,4,7,5,0,0,0,0,0
49,4,2,62905,0,1,09/10/2013,68,166,75,96,119,107,59,3,7,2,8,4,0,0,0,0,0
34,4,4,13533,1,0,03/10/2013,45,12,3,8,8,0,17,2,2,0,3,7,0,0,0,0,0
38,1,3,59481,0,1,23/10/2013,47,178,3,85,71,66,58,2,3,3,8,2,0,0,0,0,0
36,1,2,72117,0,1,20/08/2013,34,707,20,171,65,60,50,1,9,7,9,5,0,0,0,0,0
27,4,2,21955,1,0,09/07/2013,81,5,1,7,17,14,11,2,2,1,3,6,0,0,0,0,0
57,1,2,67131,0,1,26/03/2013,72,465,71,250,93,35,62,3,9,2,12,6,0,0,0,0,0
34,3,1,36802,1,0,16/06/2014,23,16,1,2,0,0,1,1,1,0,3,5,0,0,0,0,0
31,1,3,71853,0,0,05/08/2013,29,358,108,413,141,97,32,1,2,8,6,1,0,0,0,0,0
53,0,2,28249,0,0,15/06/2014,80,1,9,7,2,14,10,1,2,0,3,6,0,0,0,0,0
38,2,2,47808,0,1,20/10/2013,30,123,1,26,2,0,72,2,3,2,3,7,1,0,0,0,0
38,3,4,25509,1,0,18/09/2012,15,40,3,30,10,7,11,3,3,0,3,9,0,0,0,0,0
67,3,2,51012,0,0,18/04/2013,86,102,9,63,2,9,24,1,4,1,4,6,0,0,0,0,0
27,1,1,70596,0,0,10/05/2012,68,347,44,534,17,0,26,1,3,5,12,2,0,0,0,0,0
61,3,3,85431,0,0,06/08/2013,54,376,53,462,168,53,53,1,2,7,7,0,0,0,0,0,0
47,1,2,42664,0,1,18/03/2014,44,21,0,3,0,0,0,1,1,0,3,6,0,0,0,0,0
57,1,3,42586,1,1,29/10/2012,7,194,2,56,0,0,0,5,4,1,6,8,0,0,0,0,0
27,1,1,29760,1,0,29/08/2012,87,64,4,68,7,5,17,4,3,1,4,8,0,0,0,0,0
35,3,2,28973,0,0,13/10/2012,59,206,0,46,3,2,12,2,5,1,5,8,0,0,0,0,0
40,3,3,39435,1,0,08/06/2013,16,71,0,18,0,0,13,1,3,1,2,7,0,0,0,0,0
29,4,2,65370,0,0,08/01/2013,1,71,22,112,138,89,29,1,2,3,13,1,0,0,0,0,0
33,0,1,20194,1,0,17/12/2012,64,0,4,7,11,10,15,2,2,0,3,6,0,0,0,0,0
38,3,1,42473,1,1,17/02/2014,72,93,1,21,0,4,25,3,2,1,4,5,0,0,0,0,0
